ID,CabinDeck,CabinSide,CabinRegion,Home,Destination,AgeGroup,Age,FamilySize,GroupSize,Commodities,ProductBills,ServiceBills,TotalBills,NoBills,Solo,VIP,CryoSleep,Transported,TrainSet
3761_01,E,P,1,Europa,D1,Adult,45,5,1,5,2581,1956,4537,False,True,False,False,True,True
3762_01,E,S,1,Mars,D3,Adult,62,5,1,3,869,429,1298,False,True,False,False,,False
3763_01,F,S,3,Earth,D1,Teen,15,8,1,1,0,718,718,False,True,False,False,,False
3764_01,G,P,3,Earth,D3,Adult,28,6,2,0,0,0,0,True,False,False,True,,False
3764_02,G,P,3,Earth,D3,Child,5,6,2,0,0,0,0,True,False,False,True,,False
3765_01,F,S,3,Mars,D3,Adult,24,3,1,0,0,0,0,True,True,False,True,True,True
3766_01,D,P,1,Europa,D3,Adult,22,7,2,0,0,0,0,True,False,False,True,,False
3766_02,D,P,1,Europa,D3,Teen,14,7,2,0,0,0,0,True,False,False,True,,False
3767_01,B,S,1,Europa,D1,Adult,44,3,1,3,392,9244,9636,False,True,False,False,False,True
3768_01,F,S,3,Earth,D3,Adult,20,6,1,1,717,0,717,False,True,False,False,True,True
3769_01,E,S,1,Mars,D3,Adult,47,2,1,3,258,1041,1299,False,True,False,False,False,True
3770_01,G,P,3,Earth,D3,Teen,16,9,1,0,0,0,0,True,True,False,True,True,True
3771_01,B,P,1,Europa,D3,Adult,28,7,1,4,828,8843,9671,False,True,False,False,False,True
3772_01,G,P,3,Earth,D1,Child,8,7,2,0,0,0,0,True,False,False,False,True,True
3772_02,F,P,3,Earth,D3,Adult,20,7,2,1,422,0,422,False,False,False,False,True,True
3773_01,F,S,3,Earth,D2,Adult,22,8,3,4,605,4,609,False,False,False,False,True,True
3773_02,F,S,3,Earth,D3,Adult,42,8,3,2,1503,55,1558,False,False,False,False,True,True
3773_03,F,S,3,Earth,D2,Adult,23,8,3,3,596,661,1257,False,False,False,False,True,True
3774_01,F,P,3,Earth,D3,Adult,30,13,3,2,0,830,830,False,False,False,False,False,True
3774_02,G,P,3,Earth,D3,Adult,18,13,3,0,0,0,0,True,False,False,True,False,True
3774_03,F,P,3,Earth,D3,Adult,35,13,3,5,511,292,803,False,False,False,False,False,True
3775_01,F,S,3,Mars,D3,Adult,42,11,2,0,0,0,0,True,False,False,True,True,True
3775_02,F,S,3,Mars,D3,Adult,46,4,2,0,0,0,0,True,False,False,True,True,True
3776_01,C,S,1,Europa,D3,Adult,29,2,1,5,4916,1444,6360,False,True,False,False,True,True
3777_01,B,S,1,Europa,D1,Adult,35,3,1,0,0,0,0,True,True,False,True,True,True
3778_01,F,S,3,Earth,D3,Adult,48,8,1,2,21,786,807,False,True,False,False,True,True
3779_01,F,S,3,Earth,D3,Adult,24,12,1,4,690,11,701,False,True,False,False,True,True
3780_01,F,S,3,Mars,D1,Adult,43,9,1,0,0,0,0,True,True,False,True,,False
3781_01,A,S,1,Europa,D3,Adult,38,3,1,4,960,1169,2129,False,True,False,False,False,True
3782_01,E,P,1,Mars,D3,Adult,24,5,2,2,1275,801,2076,False,False,False,False,,False
3782_02,F,P,3,Mars,D3,Adult,65,5,2,2,17,5900,5917,False,False,False,False,,False
3783_01,F,P,3,Earth,D1,Adult,51,11,1,3,1,1286,1287,False,True,False,False,False,True
3784_01,G,P,3,Earth,D3,Adult,77,8,1,3,131,4089,4220,False,True,False,False,False,True
3785_01,G,P,3,Earth,D3,Adult,22,13,1,0,0,0,0,True,True,False,True,False,True
3786_01,E,S,1,Mars,D3,Adult,38,11,2,1,1355,0,1355,False,False,True,False,False,True
3786_02,D,S,1,Mars,D3,Adult,42,11,2,4,5,2378,2383,False,False,False,False,False,True
3787_01,F,S,3,Mars,D3,Adult,55,10,3,0,0,0,0,True,False,False,True,True,True
3787_02,F,S,3,Mars,D3,Child,7,10,3,0,0,0,0,True,False,False,False,True,True
3787_03,D,S,1,Mars,D3,Adult,30,10,3,3,924,132,1056,False,False,False,False,True,True
3788_01,D,P,1,Mars,D3,Adult,25,5,1,2,284,519,803,False,True,False,False,False,True
3789_01,G,S,3,Earth,D3,Teen,15,5,1,0,0,0,0,True,True,False,True,True,True
3790_01,G,P,3,Earth,D3,Teen,13,9,1,0,0,0,0,True,True,False,True,True,True
3791_01,C,S,1,Europa,D3,Adult,44,2,1,3,1504,6289,7793,False,True,False,False,,False
3792_01,G,S,3,Earth,D3,Adult,50,9,1,0,0,0,0,True,True,False,True,,False
3793_01,G,S,3,Earth,D1,Adult,23,11,1,0,0,0,0,True,True,False,True,True,True
3794_01,G,P,3,Earth,D2,Teen,15,8,1,0,0,0,0,True,True,False,True,,False
3795_01,C,S,1,Europa,D1,Adult,35,6,1,0,0,0,0,True,True,False,True,True,True
3796_01,B,P,1,Europa,D1,Adult,33,4,1,4,26830,820,27650,False,True,False,False,True,True
3797_01,B,P,1,Europa,D3,Adult,26,5,1,0,0,0,0,True,True,False,False,False,True
3798_01,E,S,1,Europa,D3,Adult,67,4,1,0,0,0,0,True,True,False,True,True,True
3799_01,E,P,1,Earth,D3,Adult,18,2,1,3,680,108,788,False,True,False,False,,False
3800_01,C,P,1,Europa,D1,Adult,41,5,1,3,3306,2477,5783,False,True,False,False,,False
3801_01,G,P,3,Earth,D1,Adult,27,8,1,2,0,473,473,False,True,False,False,False,True
3802_01,F,P,3,Earth,D3,Adult,21,10,1,3,3,1342,1345,False,True,False,False,,False
3803_01,F,P,3,Mars,D3,Adult,33,11,1,3,1376,629,2005,False,True,False,False,False,True
3804_01,F,P,3,Earth,D3,Adult,18,7,1,2,17,784,801,False,True,False,False,False,True
3805_01,F,P,3,Earth,D3,Adult,36,8,1,2,114,357,471,False,True,False,False,False,True
3806_01,G,P,3,Earth,D2,Teen,16,14,1,0,0,0,0,True,True,False,True,,False
3807_01,G,S,3,Earth,D3,Adult,18,8,1,0,0,0,0,True,True,False,True,True,True
3808_01,F,P,3,Earth,D3,Adult,21,6,1,3,1073,79,1152,False,True,False,False,,False
3809_01,G,P,3,Earth,D3,Adult,29,12,2,3,18,911,929,False,False,False,False,,False
3809_02,G,P,3,Earth,D3,Adult,19,12,2,0,0,0,0,True,False,False,False,,False
3810_01,G,S,3,Earth,D3,Adult,51,8,1,3,53,756,809,False,True,False,False,False,True
3811_01,F,P,3,Mars,D3,Adult,54,8,2,0,0,0,0,True,False,False,True,True,True
3811_02,D,P,1,Mars,D3,Adult,33,8,2,3,13,3376,3389,False,False,False,False,False,True
3812_01,F,S,3,Earth,D3,Adult,18,7,1,4,662,31,693,False,True,False,False,False,True
3813_01,G,P,3,Earth,D3,Adult,18,3,1,0,0,0,0,True,True,False,True,,False
3814_01,D,P,1,Europa,D3,Adult,57,6,1,0,0,0,0,True,True,False,True,True,True
3815_01,F,P,3,Earth,D3,Adult,23,9,1,2,0,804,804,False,True,False,False,False,True
3816_01,E,P,1,Earth,D3,Adult,24,6,1,4,4,901,905,False,True,False,False,False,True
3817_01,E,P,1,Mars,D3,Adult,20,5,1,3,922,984,1906,False,True,False,False,False,True
3818_01,F,P,3,Earth,D3,Adult,32,8,1,3,680,18,698,False,True,False,False,False,True
3819_01,F,P,3,Earth,D1,Adult,25,6,1,3,87,685,772,False,True,False,False,,False
3820_01,F,P,3,Mars,D3,Adult,21,3,1,0,0,0,0,True,True,False,True,True,True
3821_01,F,P,3,Earth,D2,Adult,24,11,1,2,2,867,869,False,True,False,False,False,True
3822_01,F,S,3,Earth,D2,Adult,41,9,1,3,122,590,712,False,True,False,False,False,True
3823_01,F,S,3,Mars,D3,Adult,27,3,1,1,0,1192,1192,False,True,False,False,True,True
3824_01,G,S,3,Earth,D2,Adult,49,19,1,3,152,50,202,False,True,False,False,True,True
3825_01,G,P,3,Earth,D3,Adult,45,17,1,4,336,571,907,False,True,False,False,,False
3826_01,G,S,3,Earth,D3,Adult,18,12,1,2,0,1789,1789,False,True,False,False,False,True
3827_01,F,S,3,Earth,D1,Adult,32,6,1,4,635,765,1400,False,True,False,False,,False
3828_01,B,P,1,Europa,D3,Adult,33,4,3,4,6733,37,6770,False,False,False,False,,False
3828_02,B,P,1,Europa,D3,Adult,34,4,3,4,74,4844,4918,False,False,False,False,,False
3828_03,B,P,1,Europa,D1,Adult,24,4,3,0,0,0,0,True,False,False,True,,False
3829_01,E,S,1,Earth,D1,Adult,29,5,2,3,351,284,635,False,False,False,False,,False
3829_02,F,S,3,Earth,D3,Adult,24,5,2,3,734,4,738,False,False,False,False,,False
3830_01,G,S,3,Earth,D1,Adult,34,15,1,3,242,464,706,False,True,False,False,False,True
3831_01,D,S,1,Mars,D3,Adult,73,8,1,3,190,867,1057,False,True,False,False,False,True
3832_01,G,P,3,Earth,D3,Adult,40,17,1,4,2178,1392,3570,False,True,False,False,False,True
3833_01,F,S,3,Mars,D1,Adult,22,10,1,0,0,0,0,True,True,False,True,,False
3834_01,G,S,3,Earth,D2,Adult,18,12,1,0,0,0,0,True,True,False,True,,False
3835_01,E,S,1,Earth,D2,Adult,63,5,1,3,897,9,906,False,True,False,False,False,True
3836_01,F,S,3,Mars,D3,Adult,21,0,1,2,91,1060,1151,False,True,False,False,True,True
3837_01,G,P,3,Earth,D3,Teen,16,13,1,3,240,1198,1438,False,True,False,False,,False
3838_01,E,P,1,Earth,D3,Adult,21,6,1,3,580,264,844,False,True,False,False,True,True
3839_01,E,P,1,Mars,D3,Adult,23,3,1,3,631,418,1049,False,True,False,False,False,True
3840_01,F,P,3,Earth,D3,Teen,17,14,1,1,0,2604,2604,False,True,False,False,,False
3841_01,F,P,3,Mars,D3,Adult,31,8,1,4,258,1051,1309,False,True,False,False,False,True
3842_01,F,P,3,Earth,D1,Adult,41,6,1,4,133,564,697,False,True,False,False,False,True
3843_01,F,S,3,Earth,D3,Adult,18,13,1,2,648,1,649,False,True,False,False,,False
3844_01,C,P,1,Europa,D1,Adult,25,2,2,4,1798,645,2443,False,False,False,False,,False
3844_02,C,P,1,Europa,D1,Adult,46,2,2,4,6902,182,7084,False,False,False,False,,False
3845_01,G,P,3,Earth,D3,Adult,36,3,1,3,619,8,627,False,True,False,False,,False
3846_01,G,P,3,Earth,D3,Teen,15,8,1,0,0,0,0,True,True,False,True,True,True
3847_01,C,P,1,Europa,D3,Adult,36,2,1,4,2050,1349,3399,False,True,False,False,False,True
3848_01,F,P,3,Earth,D3,Adult,24,10,1,3,314,432,746,False,True,False,False,False,True
3849_01,G,P,3,Earth,D3,Adult,27,11,1,3,253,500,753,False,True,False,False,False,True
3850_01,C,S,1,Europa,D1,Adult,24,8,7,4,257,4276,4533,False,False,False,False,False,True
3850_02,C,S,1,Europa,D1,Adult,19,8,7,0,0,0,0,True,False,False,True,True,True
3850_03,C,S,1,Europa,D3,Adult,25,8,7,3,6130,37,6167,False,False,False,False,True,True
3850_04,C,S,1,Europa,D1,Adult,39,8,7,0,0,0,0,True,False,False,True,True,True
3850_05,C,S,1,Europa,D3,Teen,15,8,7,0,0,0,0,True,False,False,True,True,True
3850_06,C,S,1,Europa,D3,Adult,31,8,7,3,1565,1775,3340,False,False,False,False,True,True
3850_07,C,S,1,Europa,D1,Adult,25,5,7,0,0,0,0,True,False,False,True,True,True
3851_01,C,P,1,Europa,D3,Adult,57,4,1,4,4415,2099,6514,False,True,False,False,False,True
3852_01,F,P,3,Mars,D3,Adult,29,7,1,0,0,0,0,True,True,False,True,True,True
3853_01,F,S,3,Earth,D2,Adult,18,10,1,3,741,16,757,False,True,False,False,True,True
3854_01,G,P,3,Earth,D3,Adult,33,8,1,0,0,0,0,True,True,False,True,True,True
3855_01,E,P,1,Mars,D2,Adult,62,7,1,0,0,0,0,True,True,False,True,,False
3856_01,F,S,3,Earth,D3,Adult,23,8,1,3,761,339,1100,False,True,False,False,True,True
3857_01,E,P,1,Europa,D1,Adult,34,2,1,0,0,0,0,True,True,False,True,True,True
3858_01,E,P,1,Europa,D3,Adult,48,6,4,0,0,0,0,True,False,False,True,,False
3858_02,E,P,1,Europa,D3,Teen,16,6,4,0,0,0,0,True,False,False,True,,False
3858_03,E,P,1,Europa,D3,Adult,27,6,4,3,1536,3149,4685,False,False,False,False,,False
3858_04,E,P,1,Europa,D3,Adult,52,6,4,3,2583,3259,5842,False,False,False,False,,False
3859_01,F,S,3,Mars,D3,Adult,25,7,1,0,0,0,0,True,True,False,True,,False
3860_01,D,P,1,Mars,D1,Teen,13,10,1,2,3129,4,3133,False,True,False,False,,False
3861_01,F,S,3,Mars,D3,Adult,35,3,1,3,345,1044,1389,False,True,False,False,,False
3862_01,F,S,3,Mars,D1,Adult,38,7,7,0,0,0,0,True,False,False,True,True,True
3862_02,E,S,1,Mars,D3,Adult,21,4,7,2,597,2627,3224,False,False,False,False,True,True
3862_03,E,S,1,Mars,D3,Adult,31,8,7,0,0,0,0,True,False,False,True,False,True
3862_04,D,S,1,Mars,D3,Teen,13,8,7,3,1883,1479,3362,False,False,False,False,False,True
3862_05,F,S,3,Mars,D3,Adult,54,7,7,3,1196,149,1345,False,False,False,False,True,True
3862_06,F,S,3,Mars,D3,Teen,13,8,7,3,675,1008,1683,False,False,False,False,False,True
3862_07,D,S,1,Mars,D3,Adult,18,4,7,4,1105,686,1791,False,False,False,False,False,True
3863_01,F,S,3,Earth,D3,Adult,20,10,1,4,442,273,715,False,True,False,False,,False
3864_01,D,S,1,Europa,D3,Adult,31,1,1,0,0,0,0,True,True,False,True,True,True
3865_01,G,S,3,Earth,D2,Adult,42,5,1,0,0,0,0,True,True,False,True,,False
3866_01,F,P,3,Earth,D3,Adult,43,7,1,2,7,963,970,False,True,False,False,False,True
3867_01,F,P,3,Earth,D3,Adult,56,15,1,2,768,3,771,False,True,False,False,True,True
3868_01,F,S,3,Earth,D3,Adult,63,14,7,2,0,1541,1541,False,False,False,False,False,True
3868_02,G,S,3,Earth,D3,Child,9,14,7,0,0,0,0,True,False,False,False,True,True
3868_03,G,S,3,Earth,D3,Child,9,14,7,0,0,0,0,True,False,False,False,False,True
3868_04,G,S,3,Earth,D3,Child,0,14,7,0,0,0,0,True,False,False,False,True,True
3868_05,F,S,3,Earth,D1,Teen,16,14,7,3,623,249,872,False,False,False,False,True,True
3868_06,G,S,3,Earth,D3,Adult,42,14,7,0,0,0,0,True,False,False,True,True,True
3868_07,G,S,3,Earth,D3,Child,9,14,7,0,0,0,0,True,False,False,True,False,True
3869_01,E,S,1,Mars,D3,Adult,50,5,1,0,0,0,0,True,True,False,True,,False
3870_01,B,S,1,Europa,D1,Adult,22,1,1,0,0,0,0,True,True,False,True,True,True
3871_01,B,S,1,Europa,D1,Adult,47,4,1,0,0,0,0,True,True,False,True,True,True
3872_01,F,P,3,Mars,D3,Adult,30,9,1,0,0,0,0,True,True,False,True,True,True
3873_01,F,P,3,Earth,D3,Adult,29,5,1,4,31,2493,2524,False,True,False,False,False,True
3874_01,G,S,3,Earth,D3,Adult,28,7,2,3,218,565,783,False,False,False,False,False,True
3874_02,E,S,1,Earth,D3,Adult,22,7,2,5,2745,1099,3844,False,False,False,False,True,True
3875_01,E,P,1,Earth,D3,Adult,19,8,1,2,3,785,788,False,True,False,False,False,True
3876_01,C,S,1,Europa,D3,Adult,66,11,3,0,0,0,0,True,False,False,True,,False
3876_02,C,S,1,Europa,D3,Adult,31,11,3,2,1249,959,2208,False,False,False,False,,False
3876_03,C,S,1,Europa,D1,Adult,37,11,3,0,0,0,0,True,False,False,True,,False
3877_01,F,S,3,Earth,D3,Adult,72,10,1,4,140,1008,1148,False,True,False,False,,False
3878_01,D,S,1,Mars,D1,Adult,30,8,1,3,772,2020,2792,False,True,False,False,,False
3879_01,F,P,3,Mars,D1,Adult,31,2,1,3,70,1391,1461,False,True,False,False,False,True
3880_01,E,S,1,Earth,D3,Adult,29,6,1,2,792,0,792,False,True,False,False,,False
3881_01,G,S,3,Earth,D1,Adult,21,3,1,2,190,620,810,False,True,False,False,,False
3882_01,D,P,1,Mars,D1,Adult,33,5,1,0,0,0,0,True,True,False,True,,False
3883_01,B,S,1,Europa,D1,Teen,17,6,3,0,0,0,0,True,False,False,True,True,True
3883_02,B,S,1,Europa,D3,Adult,38,6,3,3,3060,2329,5389,False,False,False,False,False,True
3883_03,B,S,1,Europa,D1,Teen,13,6,3,0,0,0,0,True,False,False,True,True,True
3884_01,A,P,1,Europa,D3,Adult,28,1,1,3,182,2288,2470,False,True,False,False,,False
3885_01,F,S,3,Earth,D3,Adult,41,9,1,2,125,1397,1522,False,True,False,False,,False
3886_01,G,P,3,Earth,D2,Adult,36,6,1,0,0,0,0,True,True,False,True,True,True
3887_01,C,P,1,Europa,D1,Adult,44,2,1,2,7271,14,7285,False,True,False,False,,False
3888_01,G,S,3,Earth,D3,Child,0,0,1,0,0,0,0,True,True,False,False,True,True
3889_01,C,S,1,Europa,D3,Adult,45,5,2,4,2401,1678,4079,False,False,False,False,,False
3889_02,C,S,1,Europa,D1,Adult,61,5,2,3,2234,2035,4269,False,False,False,False,,False
3890_01,G,S,3,Earth,D3,Adult,21,7,1,0,0,0,0,True,True,False,True,True,True
3891_01,G,S,3,Earth,D3,Adult,21,8,1,3,778,30,808,False,True,False,False,,False
3892_01,G,P,3,Earth,D3,Adult,25,3,2,0,0,0,0,True,False,False,True,,False
3892_02,F,P,3,Earth,D3,Adult,38,3,2,3,9,1543,1552,False,False,False,False,,False
3893_01,F,S,3,Mars,D3,Adult,68,10,3,2,205,2466,2671,False,False,False,False,,False
3893_02,F,S,3,Mars,D1,Child,0,10,3,0,0,0,0,True,False,False,False,,False
3893_03,F,S,3,Mars,D3,Adult,21,10,3,3,27,1395,1422,False,False,False,False,,False
3894_01,F,S,3,Earth,D2,Adult,18,9,1,2,525,84,609,False,True,False,False,True,True
3895_01,E,P,1,Mars,D3,Adult,36,6,3,0,0,0,0,True,False,False,True,False,True
3895_02,E,P,1,Mars,D3,Adult,27,6,3,3,4,848,852,False,False,False,False,False,True
3895_03,E,P,1,Mars,D3,Child,5,6,3,0,0,0,0,True,False,False,False,True,True
3896_01,C,S,1,Europa,D1,Adult,18,12,1,2,4387,2241,6628,False,True,False,False,True,True
3897_01,G,P,3,Earth,D3,Adult,25,4,1,0,0,0,0,True,True,False,True,False,True
3898_01,G,S,3,Earth,D3,Teen,14,6,1,0,0,0,0,True,True,False,True,True,True
3899_01,E,P,1,Europa,D3,Adult,23,5,1,0,0,0,0,True,True,False,True,True,True
3900_01,E,P,1,Earth,D3,Adult,55,5,1,2,0,794,794,False,True,False,False,,False
3901_01,F,P,3,Earth,D3,Adult,60,8,1,3,2093,321,2414,False,True,False,False,,False
3902_01,D,S,1,Mars,D3,Adult,19,4,1,0,0,0,0,True,True,False,True,,False
3903_01,G,P,3,Earth,D1,Child,2,7,6,0,0,0,0,True,False,False,False,False,True
3903_02,G,P,3,Earth,D3,Child,1,7,6,0,0,0,0,True,False,False,True,False,True
3903_03,G,P,3,Earth,D1,Child,7,7,6,0,0,0,0,True,False,False,True,True,True
3903_04,G,P,3,Earth,D2,Child,6,15,6,0,0,0,0,True,False,False,False,False,True
3903_05,F,P,3,Earth,D3,Adult,56,7,6,2,0,970,970,False,False,False,False,False,True
3903_06,G,P,3,Earth,D1,Child,4,7,6,0,0,0,0,True,False,False,True,True,True
3904_01,G,S,3,Earth,D3,Adult,65,8,1,1,0,909,909,False,True,False,False,False,True
3905_01,G,S,3,Earth,D2,Teen,17,7,1,0,0,0,0,True,True,False,True,,False
3906_01,G,P,3,Earth,D3,Teen,16,12,2,4,226,4180,4406,False,False,False,False,,False
3906_02,F,P,3,Earth,D3,Adult,29,12,2,4,10,693,703,False,False,False,False,,False
3907_01,G,S,3,Earth,D3,Adult,36,9,1,0,0,0,0,True,True,False,True,True,True
3908_01,E,P,1,Earth,D3,Adult,29,8,2,4,1321,256,1577,False,False,False,False,,False
3908_02,G,P,3,Earth,D3,Child,0,8,2,0,0,0,0,True,False,False,False,,False
3909_01,C,S,1,Europa,D3,Adult,25,9,1,0,0,0,0,True,True,False,True,True,True
3910_01,G,P,3,Earth,D2,Teen,15,4,1,0,0,0,0,True,True,False,True,,False
3911_01,F,S,3,Earth,D3,Adult,41,3,3,4,12,1052,1064,False,False,False,False,False,True
3911_02,E,S,1,Earth,D3,Adult,20,10,3,4,1462,157,1619,False,False,False,False,True,True
3911_03,G,S,3,Earth,D2,Adult,18,10,3,0,0,0,0,True,False,False,True,True,True
3912_01,F,S,3,Earth,D3,Teen,15,9,1,5,524,378,902,False,True,False,False,True,True
3913_01,F,S,3,Earth,D3,Adult,23,7,2,3,94,542,636,False,False,False,False,False,True
3913_02,F,S,3,Earth,D2,Adult,29,7,2,3,555,44,599,False,False,False,False,False,True
3914_01,E,S,1,Earth,D3,Adult,27,6,1,2,0,864,864,False,True,False,False,,False
3915_01,G,S,3,Earth,D3,Adult,33,15,1,0,0,0,0,True,True,False,True,True,True
3916_01,D,S,1,Europa,D3,Teen,14,4,2,4,881,794,1675,False,False,False,False,False,True
3916_02,D,S,1,Europa,D1,Adult,55,4,2,0,0,0,0,True,False,False,True,True,True
3917_01,B,P,1,Europa,D3,Adult,30,2,1,3,690,2313,3003,False,True,False,False,False,True
3918_01,G,P,3,Earth,D3,Adult,24,7,1,2,0,908,908,False,True,False,False,,False
3919_01,F,P,3,Earth,D3,Adult,21,8,1,2,0,545,545,False,True,False,False,False,True
3920_01,F,P,3,Earth,D1,Teen,14,12,1,4,118,548,666,False,True,False,False,,False
3921_01,E,S,1,Earth,D3,Adult,26,10,1,3,753,35,788,False,True,False,False,True,True
3922_01,G,P,3,Earth,D2,Adult,33,7,1,0,0,0,0,True,True,False,True,True,True
3923_01,F,P,3,Earth,D3,Adult,18,13,3,3,0,730,730,False,False,False,False,False,True
3923_02,G,P,3,Earth,D3,Child,9,13,3,0,0,0,0,True,False,False,True,True,True
3923_03,G,P,3,Earth,D1,Child,0,13,3,0,0,0,0,True,False,False,True,True,True
3924_01,E,S,1,Earth,D1,Adult,19,7,1,3,47,647,694,False,True,False,False,True,True
3925_01,F,P,3,Mars,D3,Teen,17,8,2,3,15,5901,5916,False,False,False,False,,False
3925_02,F,P,3,Mars,D3,Adult,37,8,2,4,887,1335,2222,False,False,False,False,,False
3926_01,F,P,3,Earth,D3,Adult,18,18,1,1,0,716,716,False,True,False,False,False,True
3927_01,C,S,1,Europa,D1,Adult,38,5,2,4,1258,11491,12749,False,False,False,False,False,True
3927_02,C,S,1,Europa,D1,Adult,42,5,2,3,1249,2461,3710,False,False,False,False,True,True
3928_01,E,S,1,Europa,D3,Adult,28,6,2,4,1300,2401,3701,False,False,False,False,False,True
3928_02,E,S,1,Europa,D1,Adult,37,6,2,0,0,0,0,True,False,False,True,True,True
3929_01,F,S,3,Earth,D1,Adult,23,6,1,1,693,0,693,False,True,False,False,,False
3930_01,F,S,3,Earth,D1,Adult,29,7,1,2,0,1820,1820,False,True,False,False,False,True
3931_01,F,P,3,Earth,D1,Adult,42,4,1,3,218,483,701,False,True,False,False,False,True
3932_01,E,S,1,Mars,D3,Adult,18,4,2,3,2316,682,2998,False,False,False,False,True,True
3932_02,D,S,1,Mars,D1,Adult,34,4,2,3,805,31,836,False,False,False,False,True,True
3933_01,G,S,3,Earth,D1,Adult,34,5,1,0,0,0,0,True,True,False,True,True,True
3934_01,F,S,3,Mars,D3,Teen,17,5,2,0,0,0,0,True,False,False,True,,False
3934_02,E,S,1,Mars,D3,Adult,33,5,2,4,926,372,1298,False,False,False,False,,False
3935_01,G,S,3,Earth,D2,Adult,18,14,1,0,0,0,0,True,True,False,True,False,True
3936_01,G,S,3,Earth,D3,Adult,24,15,1,1,0,3537,3537,False,True,False,False,False,True
3937_01,F,S,3,Earth,D3,Adult,24,6,1,4,593,52,645,False,True,False,False,True,True
3938_01,F,S,3,Mars,D3,Adult,56,8,3,0,0,0,0,True,False,False,True,True,True
3938_02,F,S,3,Mars,D3,Child,2,8,3,0,0,0,0,True,False,False,True,True,True
3938_03,F,S,3,Mars,D3,Child,12,8,3,0,0,0,0,True,False,False,True,True,True
3939_01,E,P,1,Earth,D3,Adult,37,7,1,4,840,778,1618,False,True,False,False,False,True
3940_01,D,P,1,Mars,D3,Adult,60,11,1,1,0,2739,2739,False,True,True,False,False,True
3941_01,G,P,3,Earth,D3,Adult,55,9,1,0,0,0,0,True,True,False,True,False,True
3942_01,G,S,3,Earth,D2,Adult,20,5,1,0,0,0,0,True,True,False,True,False,True
3943_01,G,S,3,Earth,D3,Adult,30,10,3,2,883,0,883,False,False,False,False,,False
3943_02,G,S,3,Earth,D3,Adult,20,10,3,0,0,0,0,True,False,False,True,,False
3943_03,F,S,3,Earth,D3,Adult,25,10,3,3,0,803,803,False,False,False,False,,False
3944_01,F,S,3,Mars,D3,Adult,28,6,1,3,659,1236,1895,False,True,False,False,False,True
3945_01,G,P,3,Earth,D3,Adult,28,8,1,0,0,0,0,True,True,False,True,False,True
3946_01,F,P,3,Mars,D3,Adult,37,5,1,3,91,1217,1308,False,True,False,False,False,True
3947_01,F,P,3,Earth,D3,Adult,25,11,1,3,230,649,879,False,True,False,False,,False
3948_01,F,P,3,Earth,D3,Adult,18,7,1,4,477,380,857,False,True,False,False,False,True
3949_01,E,P,1,Earth,D3,Teen,14,6,1,4,1,786,787,False,True,False,False,False,True
3950_01,C,S,1,Europa,D3,Adult,29,3,1,5,11168,3696,14864,False,True,False,False,True,True
3951_01,F,P,3,Earth,D3,Adult,19,9,1,4,52,664,716,False,True,False,False,,False
3952_01,F,S,3,Earth,D3,Adult,51,6,1,2,0,556,556,False,True,False,False,False,True
3953_01,G,P,3,Earth,D3,Adult,31,9,1,0,0,0,0,True,True,False,True,,False
3954_01,G,S,3,Earth,D3,Adult,45,14,1,0,0,0,0,True,True,False,True,False,True
3955_01,G,S,3,Earth,D3,Adult,45,7,1,0,0,0,0,True,True,False,True,True,True
3956_01,F,P,3,Earth,D3,Adult,23,4,1,3,470,174,644,False,True,False,False,,False
3957_01,G,S,3,Earth,D3,Adult,29,9,1,0,0,0,0,True,True,False,True,,False
3958_01,F,S,3,Mars,D3,Adult,41,4,1,4,26,1166,1192,False,True,False,False,False,True
3959_01,G,P,3,Earth,D3,Adult,21,10,3,3,335,5190,5525,False,False,False,False,False,True
3959_02,F,P,3,Earth,D3,Adult,28,10,3,2,0,673,673,False,False,False,False,False,True
3959_03,G,P,3,Earth,D1,Child,0,10,3,0,0,0,0,True,False,False,True,True,True
3960_01,F,S,3,Earth,D3,Adult,46,10,1,1,0,880,880,False,True,False,False,False,True
3961_01,F,S,3,Mars,D3,Adult,41,6,1,0,0,0,0,True,True,False,True,True,True
3962_01,G,P,3,Earth,D1,Teen,13,15,2,0,0,0,0,True,False,False,True,True,True
3962_02,E,P,1,Earth,D2,Adult,55,15,2,2,1203,446,1649,False,False,False,False,False,True
3963_01,G,P,3,Earth,D2,Adult,20,10,1,0,0,0,0,True,True,False,True,True,True
